time,Vref,Vt,Vfd,Id,Iq,Vd,Vq,P,Q,Pm,omega,delta
4.61,1.06,1.055042098623616,1.2803328037075972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.62,1.06,1.055130833339503,1.2790409445059567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.63,1.06,1.0552190429196886,1.2777500804493496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.64,1.06,1.055306727877492,1.276460234562696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.65,1.06,1.0553938887350942,1.2751714297439154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.66,1.06,1.0554805260234856,1.2738836887640237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.67,1.06,1.0555666402824144,1.2725970342672341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.68,1.06,1.0556522320603354,1.2713114887710588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.69,1.06,1.0557373019143579,1.2700270746664133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.7,1.06,1.0558218504101946,1.2687438142177216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.71,1.06,1.05590587812211,1.2674617295630253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.72,1.06,1.0559893856328693,1.2661808427140917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.73,1.06,1.0560723735336865,1.2649011755565271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.74,1.06,1.0561548424241742,1.2636227498498902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.75,1.06,1.0562367929122911,1.2623455872278064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.76,1.06,1.056318225614292,1.2610697091980876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.7700000000000005,1.06,1.0563991411546758,1.2597951371428495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.78,1.06,1.056479540166135,1.258521892318635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.79,1.06,1.0565594232895053,1.257249995856536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.8,1.06,1.056638791173713,1.25597946876232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.8100000000000005,1.06,1.056717644475726,1.2547103319165567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.82,1.06,1.056795983860502,1.2534426060747474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.83,1.06,1.0568738100009383,1.2521763118674556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.84,1.06,1.05695112357782,1.2509114698004409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.8500000000000005,1.06,1.0570279252797712,1.2496481002547934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.86,1.06,1.0571042158032036,1.2483862234870706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.87,1.06,1.0571799958522654,1.2471258596294363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.88,1.06,1.057255266138792,1.2458670286898013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.89,1.06,1.057330027382255,1.2446097505519653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.9,1.06,1.0574042803097123,1.2433540449757627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.91,1.06,1.057478025655758,1.2420999315972074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.92,1.06,1.0575512641624718,1.2408474299286418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.93,1.06,1.0576239965793692,1.2395965593588865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.94,1.06,1.057696223663352,1.2383473391533928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.95,1.06,1.0577679461786575,1.2370997884543953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.96,1.06,1.0578391648968093,1.2358539262810684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.97,1.06,1.0579098805965674,1.234609771529684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.98,1.06,1.0579800940638788,1.2333673429737693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.99,1.06,1.0580498060918273,1.23212665926427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1.06,1.0581190174805843,1.2308877389297102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.01,1.06,1.0581877290373596,1.2296506003763605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0200000000000005,1.06,1.0582559415763513,1.2284152618884017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.03,1.06,1.0583236559186973,1.2271817416280943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.04,1.06,1.0583908728924256,1.2259500576359486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.05,1.06,1.0584575933324054,1.2247202278308957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0600000000000005,1.06,1.0585238180802978,1.223492270010462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.07,1.06,1.0585895479845069,1.2222662018509434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.08,1.06,1.058654783900131,1.2210420409075833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.09,1.06,1.0587195266889138,1.2198198046147508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.1000000000000005,1.06,1.0587837772191953,1.2185995102861213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.11,1.06,1.0588475363658634,1.2173811751148584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.12,1.06,1.0589108050103053,1.2161648161737986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.13,1.06,1.0589735840403594,1.2149504504156357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.14,1.06,1.0590358743502661,1.2137380946731087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.15,1.06,1.0590976768406202,1.2125277656591913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.16,1.06,1.0591589924183218,1.2113194799672808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.17,1.06,1.059219821996529,1.2101132540713917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.18,1.06,1.0592801664946097,1.2089091043263491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.19,1.06,1.0593400268380933,1.2077070469679847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.2,1.06,1.0593994039586225,1.2065070981133323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.21,1.06,1.0594582987939067,1.205309273760829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.22,1.06,1.059516712287673,1.204113589790513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.23,1.06,1.0595746453896189,1.202920061964227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.24,1.06,1.0596320990553654,1.2017287059258215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.25,1.06,1.059689074246409,1.2005395372013592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.26,1.06,1.0597455719300741,1.1993525711993225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.2700000000000005,1.06,1.0598015930794666,1.1981678232108208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.28,1.06,1.059857138673426,1.1969853084098008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.29,1.06,1.0599122096964781,1.1958050418532569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.3,1.06,1.0599668071387893,1.194627038481445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.3100000000000005,1.06,1.0600209319961182,1.1934513131180964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.32,1.06,1.0600745852697697,1.192277880470632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.33,1.06,1.0601277679665482,1.1911067551303818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.34,1.06,1.0601804810987103,1.1899379515728024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.3500000000000005,1.06,1.0602327256839197,1.1887714841576966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.36,1.06,1.0602845027451993,1.187607367129437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.37,1.06,1.0603358133108856,1.1864456146171856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.38,1.06,1.0603866584145827,1.1852862406351221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.39,1.06,1.0604370390951159,1.1841292590826669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.4,1.06,1.0604869563964856,1.1829746837447097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.41,1.06,1.0605364113678213,1.1818225282918382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.42,1.06,1.060585405063336,1.1806728062805667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.43,1.06,1.060633938542281,1.17952553115357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.44,1.06,1.060682012868899,1.1783807162399138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.45,1.06,1.0607296291123796,1.1772383747552901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.46,1.06,1.0607767883468138,1.1760985198022529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.47,1.06,1.060823491651148,1.1749611643704538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.48,1.06,1.0608697401091403,1.1738263213368814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.49,1.06,1.060915534809313,1.1726940034661002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.5,1.06,1.0609608768449101,1.1715642234104908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.51,1.06,1.0610057673138509,1.1704369937104937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.5200000000000005,1.06,1.0610502073186854,1.1693123267948502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.53,1.06,1.0610941979665505,1.1681902349808488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.54,1.06,1.061137740369124,1.1670707304745709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.55,1.06,1.0611808356425814,1.1659538253711366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.5600000000000005,1.06,1.061223484907551,1.164839531654954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.57,1.06,1.0612656892890695,1.1637278611999695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.58,1.06,1.061307449916538,1.1626188257699166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.59,1.06,1.0613487679236784,1.1615124370185692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.6000000000000005,1.06,1.0613896444484885,1.1604087064899953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.61,1.06,1.061430080633199,1.1593076456188094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.62,1.06,1.06147007762423,1.15820926573043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.63,1.06,1.0615096365721461,1.1571135780413346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.64,1.06,1.0615487586316144,1.1560205936593195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.65,1.06,1.06158744496136,1.1549303235837567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.66,1.06,1.0616256967241238,1.1538427787058552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.67,1.06,1.0616635150866183,1.1527579698089219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.68,1.06,1.061700901219485,1.1516759075686238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.69,1.06,1.0617378562972515,1.150596602553252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.7,1.06,1.061774381498289,1.149520065223985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.71,1.06,1.061810478004769,1.1484463059351557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.72,1.06,1.061846147002621,1.1473753349345173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.73,1.06,1.0618813896814898,1.1463071623635108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.74,1.06,1.0619162072346937,1.1452417982575342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.75,1.06,1.0619506008591817,1.1441792525462122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.76,1.06,1.0619845717554914,1.143119535053667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.7700000000000005,1.06,1.0620181211277075,1.1420626554987896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.78,1.06,1.0620512501834192,1.1410086234955135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.79,1.06,1.062083960133679,1.1399574485530881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.8,1.06,1.0621162521929606,1.1389091400763536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.8100000000000005,1.06,1.0621481275791176,1.1378637073660163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.82,1.06,1.0621795875133422,1.1368211596189255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.83,1.06,1.0622106332201233,1.1357815059283527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.84,1.06,1.0622412659272062,1.1347447552842675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.8500000000000005,1.06,1.0622714868655507,1.1337109165736194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.86,1.06,1.0623012972692905,1.1326799985806177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.87,1.06,1.0623306983756924,1.131652009987012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.88,1.06,1.0623596914251154,1.130626959372376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.89,1.06,1.0623882776609703,1.129604855214389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.9,1.06,1.0624164583296793,1.1285857058891215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.91,1.06,1.062444234680635,1.1275695196713202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.92,1.06,1.0624716079661614,1.1265563047346918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.93,1.06,1.062498579441472,1.125546069152192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.94,1.06,1.0625251503646318,1.1245388208963112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.95,1.06,1.0625513219965157,1.1235345678393647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.96,1.06,1.06257709560077,1.1225333177537802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.97,1.06,1.0626024724437722,1.1215350783123885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.98,1.06,1.062627453794591,1.1205398570887142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.99,1.06,1.0626520409249482,1.119547661557267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.0,1.06,1.0626762351091787,1.1185584990938349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.01,1.06,1.0627000376241909,1.1175723769757762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.0200000000000005,1.06,1.0627234497494282,1.1165893023823137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.03,1.06,1.0627464727668305,1.1156092823948303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.04,1.06,1.0627691079607948,1.1146323239971632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.05,1.06,1.0627913566181366,1.1136584340759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.0600000000000005,1.06,1.0628132200280518,1.1126876194206765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.07,1.06,1.0628346994820779,1.1117198867244735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.08,1.06,1.062855796274056,1.1107552425839158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.09,1.06,1.0628765117000925,1.1097936934995698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.1000000000000005,1.06,1.062896847058521,1.1088352458762445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.11,1.06,1.0629168036498648,1.1078799060232913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.12,1.06,1.0629363827767988,1.1069276801549046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.13,1.06,1.062955585744112,1.1059785743904245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.140000000000001,1.06,1.0629744138586696,1.1050325947546376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.15,1.06,1.0629928684293766,1.1040897471780813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.16,1.06,1.063010950767139,1.1031500374973466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.17,1.06,1.0630286621848286,1.1022134714553828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.18,1.06,1.0630460039972442,1.1012800547018018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.19,1.06,1.063062977521076,1.1003497927931831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.2,1.06,1.0630795840748681,1.0994226911933813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.21,1.06,1.063095824978982,1.098498755273831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.22,1.06,1.0631117015555605,1.097577990313855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.23,1.06,1.063127215128491,1.0966604015009715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.24,1.06,1.0631423670233693,1.0957459939312026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,1.06,1.0631571585674635,1.0948347726093832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.26,1.06,1.0631715910896784,1.0939267424494696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.2700000000000005,1.06,1.0631856659205192,1.093021908274851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.28,1.06,1.0631993843920555,1.0921202748186576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.29,1.06,1.0632127478378868,1.091221846724073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.3,1.06,1.063225757593106,1.0903266285446467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.3100000000000005,1.06,1.0632384149942642,1.0894346247446027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.32,1.06,1.0632507213793365,1.0885458396991552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.33,1.06,1.0632626780876855,1.0876602776948192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.34,1.06,1.0632742864600275,1.0867779429297253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.3500000000000005,1.06,1.063285547838397,1.0858988395139326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.36,1.06,1.0632964635661122,1.0850229714697428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.37,1.06,1.0633070349877407,1.0841503427320165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.38,1.06,1.063317263449065,1.0832809571484854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.390000000000001,1.06,1.0633271502970483,1.0824148184800708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.4,1.06,1.0633366968797995,1.0815519304011976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.41,1.06,1.0633459045465405,1.0806922965001111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.42,1.06,1.0633547746475716,1.0798359202791945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.43,1.06,1.0633633085342378,1.0789828051552848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.44,1.06,1.063371507558895,1.0781329544599911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.45,1.06,1.0633793730748768,1.077286371440012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.46,1.06,1.0633869064364614,1.0764430592574548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.47,1.06,1.0633941089988377,1.0756030209901524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.48,1.06,1.0634009821180723,1.0747662596319838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.49,1.06,1.0634075271510774,1.073932778093193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5,1.06,1.0634137454555772,1.0731025792007078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.51,1.06,1.063419638390075,1.0722756656984604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5200000000000005,1.06,1.063425207313821,1.0714520402477077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.53,1.06,1.0634304535867802,1.0706317054273515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.54,1.06,1.0634353785695996,1.0698146637342594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.55,1.06,1.0634399836235762,1.0690009175835864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5600000000000005,1.06,1.0634442701106248,1.0681904693090951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.57,1.06,1.0634482393932465,1.0673833211634791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.58,1.06,1.0634518928344963,1.0665794753186828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.59,1.06,1.0634552317979522,1.0657789338662258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.6000000000000005,1.06,1.0634582576476834,1.0649816988175238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.61,1.06,1.0634609717482186,1.0641877721042117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.62,1.06,1.063463375464515,1.0633971555784667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.63,1.06,1.0634654701619277,1.062609851013331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.640000000000001,1.06,1.0634672572061776,1.0618258601030357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.65,1.06,1.0634687379633219,1.0610451844633237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.66,1.06,1.0634699137997223,1.0602678256317744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.67,1.06,1.0634707860820152,1.0594937850681263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.68,1.06,1.0634713561770806,1.058723064154602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.69,1.06,1.0634716254520125,1.0579556641962324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.7,1.06,1.063471595274088,1.0571915864211814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.71,1.06,1.063471267010738,1.0564308319810696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.72,1.06,1.0634706420295166,1.0556734019512999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.73,1.06,1.0634697216980717,1.0549192973313821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.74,1.06,1.0634685073841157,1.0541685190452583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.75,1.06,1.0634670004553954,1.0534210679416278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.76,1.06,1.063465202279663,1.052676944794272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.7700000000000005,1.06,1.0634631142246465,1.0519361503023812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.78,1.06,1.0634607376580212,1.0511986850908779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.79,1.06,1.0634580739473802,1.0504645497107445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.8,1.06,1.0634551244602057,1.0497337446393484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.8100000000000005,1.06,1.0634518905638408,1.049006270280767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.82,1.06,1.0634483736254599,1.0482821269661147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.83,1.06,1.0634445750120414,1.047561314953868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.84,1.06,1.0634404960903385,1.0468438344301925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
